game_id,season,week,home,away,neutral,fbs_both,total_pts,mkt_total,mkt_total_open,mkt_spread,proj_py_h,proj_ypa_h,proj_ry_h,proj_yrc_h,proj_py_a,proj_ypa_a,proj_ry_a,proj_yrc_a,tempo_h,tempo_a,exp_plays,proj_total_yards,off_ypa_h,def_ypa_h,off_ypc_h,def_ypc_h,off_ypa_a,def_ypa_a,off_ypc_a,def_ypc_a,prate_h,prate_a,pre_w_h,pre_w_a
400950866,2017,4,North Dakota,Montana State,False,False,70.0,,,,237.02787638564297,7.6883793044858955,190.19826108306964,5.397192749560469,190.73163382289124,6.239361873430085,139.98193824112178,3.9430981704708192,68.48007430491003,63.659102528099545,66.06958841650479,757.9397095327256,5.961028495648923,7.711282971559405,3.4165517015336393,4.703792988537691,5.4836932475280245,8.7412435604755,3.21801013180242,6.064261897600179,0.46661964955309665,0.4626802407175837,0.16666666666666666,0.16666666666666666
400933871,2017,4,Vanderbilt,Alabama,False,True,59.0,42.5,,20.0,180.2989920301827,6.166678140565158,85.67056068740509,2.2276529012033137,215.64205537896703,8.230605787686587,239.7415047252827,5.777548772990165,66.88168702205752,68.50909094424631,67.69538898315191,721.3531128218375,8.193148579489716,6.265514721963351,4.10209483083812,3.87686784830249,8.902964972082028,5.101055741193354,5.720851054752716,2.084682134362264,0.4318997264362085,0.38702816717261446,0.375,0.5
400935359,2017,4,Indiana,Georgia Southern,False,True,69.0,50.5,,-22.0,293.81096489818907,8.599506132861771,195.70467347196686,5.222750412738683,132.28219281420527,5.598180024305334,167.6960090257988,3.4930773170560854,74.60920916864434,68.66599231380454,71.63760074122445,789.49384021016,7.759197305234041,7.067757700964106,3.7894901095847686,3.823288112831748,5.368152266095123,7.511321191958984,3.507269914450341,5.290741123149603,0.4769286989610083,0.329847725017655,0.2857142857142857,0.2857142857142857
400933869,2017,4,South Carolina,Louisiana Tech,False,True,33.0,50.5,,-9.0,290.26708395187893,8.569385736315208,178.08669075354442,5.032112520229015,237.74038007160388,6.855688407686883,136.1375340141005,3.9363418977116296,65.07395537058284,73.45126751524089,69.26261144291186,842.2316887911278,7.887706580457397,6.385166367737393,3.893720752178868,3.7718068477962268,7.276767036893146,7.363063804241889,4.006280802206325,4.961163724928002,0.4890454647403185,0.5006716724748532,0.4444444444444444,0.4444444444444444
400935362,2017,4,Nebraska,Rutgers,False,True,44.0,47.5,,-11.0,266.41748051235965,7.630417935674247,174.52647684582047,4.750066817808404,196.96405224542698,6.6355739900318635,184.96826116123728,4.406729872563628,72.74039936964998,70.57377628479807,71.65708782722402,822.8762707648443,7.259239245197967,7.133591536566127,4.191850450925908,4.118632933473894,6.304198451503761,7.123883920830132,4.107346666079199,4.350027037019382,0.48725380213921626,0.4142374124106559,0.375,0.375
400937478,2017,4,App State,Wake Forest,False,True,39.0,48.5,,5.5,201.5958160620032,7.141484754881391,198.91373534632382,4.582704882521261,228.08038524373936,8.28653941761447,180.94126078644192,4.102051106243985,67.74097127508726,75.52732873013198,71.63415000260963,809.5311974385083,7.186131810672982,6.563916057840251,4.898444059780637,3.5746009137531267,8.555980779636332,6.735238091645399,4.405259765168893,3.5913832718282297,0.39406956006521154,0.3842329678117634,0.4444444444444444,0.4444444444444444
400950985,2017,4,New Hampshire,Rhode Island,False,False,42.0,,,,105.76686507734739,4.169850282319307,147.47043613235712,4.026166682120365,164.3900277135881,6.1353241157904215,137.9012428303613,3.9177999775828085,61.18979205491045,62.79554397374548,61.99266801432796,555.528571753654,4.412080094926857,8.171119137161206,2.699091526682072,5.049582734878742,5.088802383975709,6.405258955877125,2.9784120818842252,5.726274416278513,0.4091559228950079,0.4322128060247865,0.16666666666666666,0.16666666666666666
400937471,2017,4,North Carolina,Duke,False,True,44.0,61.0,,-1.5,326.4241386107885,8.568153405385502,126.16150001236178,3.2722484598688077,292.11103599239794,8.48027670420276,202.50266956862268,4.797910505290833,72.9420430584104,80.36267944731938,76.65236125286489,947.1993441841709,8.36710840818655,8.03635016584213,4.1778999512136075,4.240573456775742,7.151724719303292,6.94019152804311,4.343357426196304,3.006673391043597,0.497014999380983,0.44937861782832655,0.375,0.4444444444444444
400937470,2017,4,Clemson,Boston College,False,True,41.0,53.0,,-33.5,281.0114541742287,7.826143182041193,207.09331303792672,5.500469429742327,147.3994388992157,4.947682009912984,134.66014032974425,3.076872704911571,73.54922931492764,73.56452538574877,73.5568773503382,770.1643464411154,8.283228374453014,5.31486139910194,5.216084651302148,2.8380617092950255,6.309129681614035,6.403357837378203,4.161843188555455,4.048117802404996,0.4881496125228402,0.40501468169164523,0.4444444444444444,0.4444444444444444
400944901,2017,4,Central Michigan,Miami (OH),False,True,45.0,51.5,,1.5,337.5289792075915,8.678310378280647,118.22692372131175,3.3442890121287463,271.6290073328964,8.638905788745948,197.54480040642198,4.61523517070097,76.22107723256704,72.2694905861969,74.24528390938197,924.9297106682216,7.520934325906634,8.38777432987628,3.3600646854713414,4.704081353353908,6.980260307980967,7.820292558244356,3.7663183779494136,3.8207989130085185,0.5238500806680707,0.42349524296591373,0.4444444444444444,0.375
400934516,2017,4,Oklahoma State,TCU,False,True,75.0,68.0,,-10.5,354.52251599744335,10.138537022771402,162.3769042055264,4.361044769200526,275.84057209290603,7.9953194487992905,196.07880813649055,5.200884757311436,72.28200952934068,72.12060041673129,72.20130497303599,988.8188004323663,9.777926768621441,6.441661758479082,4.518248110945844,3.8425599807702673,8.411966252151338,7.027294094878911,5.1958259314368185,3.7052582859326324,0.4843100533274926,0.4778342517720904,0.4444444444444444,0.4444444444444444
400941804,2017,4,Navy,Cincinnati,False,True,74.0,52.5,,-8.5,134.0961161575157,8.553350378450148,291.51161618568756,5.21494643847187,250.50928858336806,6.881600034109546,141.13926972349253,4.012590887908984,72.84049297090576,70.3132410515702,71.57686701123798,817.2562906500639,7.892265888390202,7.440561286415628,4.880169239962963,3.8251198558494783,6.26820724890451,7.3450401294504255,4.02696497738803,4.102163696201826,0.21903184011811122,0.5085828618282632,0.375,0.375
400937475,2017,4,Miami,Toledo,False,True,82.0,61.0,,-13.5,319.5748492897626,9.768636501808837,238.4322821860179,6.3983650720941005,279.4780014357113,8.670769403168784,135.54700316899155,3.590959523702585,67.96385053968697,71.9940290276615,69.97893978367424,973.0321360804833,8.503877840748434,7.106212400130277,5.202939784540363,3.5566778504206917,8.26949655290731,7.785321555021628,3.87582355147841,4.720828615706593,0.46748887996202937,0.4605986217412377,0.2857142857142857,0.4444444444444444
400951388,2017,4,Western Carolina,Samford,False,False,72.0,,,,204.91200460690007,7.168683365790359,147.05088758799715,3.600244099558301,339.0769866602992,8.360203675036738,139.89524611118895,4.845600696132465,67.70308213884215,71.15497464327609,69.42902839105912,830.9351249663854,5.8678740434170225,8.48602723772746,3.3925141232289424,6.210817024159901,6.67685669128733,8.279769252595758,2.995000547314077,4.073880642268904,0.4117057342085949,0.5841715054569014,0.16666666666666666,0.16666666666666666
400935364,2017,4,Purdue,Michigan,False,True,38.0,51.0,,13.0,271.3684547238202,6.92434481824268,98.99068833854867,2.850846890988418,290.6211872323988,9.522125121254712,209.40092777206146,4.825670895292303,76.71474904927253,71.11274094211159,73.91374499569206,870.3812580668291,7.604772900870897,7.914816151250819,3.9993479001572756,3.9343392389973006,8.15366136821469,6.170950397647811,4.708514516886358,2.736419814997957,0.5302192213694993,0.41292215145807276,0.4444444444444444,0.4444444444444444
400944842,2017,4,Louisiana,UL Monroe,False,True,106.0,60.0,,-4.0,194.59722604116962,6.413631506783704,248.27320355405126,6.126165347122935,251.4499585949316,8.301352134180792,201.81211704081673,4.9734807794632685,68.5742097825179,73.16155443647695,70.86788210949743,896.1325052309692,6.035531485819188,8.735154230284879,3.911675486399887,4.531194089886598,6.440771283824729,7.201916841517544,4.213527148355033,6.012068410824668,0.42813741944454664,0.42741846261202054,0.375,0.2857142857142857
400951324,2017,4,UT Martin,Tennessee State,False,False,47.0,,,,301.3641023075492,10.673014302247196,191.33149637555283,4.741720985359264,316.4607713445816,9.529803645288213,199.0966182541086,5.627497657252332,67.42415424913635,69.74929726663954,68.58672575788795,1008.2529882817921,6.862190033068828,8.701870771475184,3.552920936318925,4.852498531101928,7.422170748624271,10.541052319005669,4.451925909861311,5.12328446215325,0.41168434920827063,0.4841677512447255,0.16666666666666666,0.16666666666666666
400951006,2017,4,Stony Brook,Towson,False,False,42.0,,,,184.09442390023398,6.172250378789109,165.62297811578156,4.232525898319162,225.47010082970033,6.752725585232097,135.15518188634135,3.7999469796118928,67.64411649227955,70.27017338112424,68.9571449367019,710.3426847320571,5.833542410791132,8.501029217007373,3.2307861193304683,4.797778876117374,5.383530908151191,7.170852569007206,3.0404322243232826,5.029090299802426,0.4325315856050745,0.484206467269286,0.16666666666666666,0.16666666666666666
400938614,2017,4,Charlotte,Georgia State,False,True,28.0,50.0,,-1.0,224.45904028188227,7.280562459075531,178.57609794662002,4.604656252581501,293.4144349503445,9.145806610282508,156.8669565339524,4.1798101592862,69.42525993699402,69.79781761768527,69.61153877733965,853.3165297127991,5.247002908222601,8.237777523403917,4.180358819933639,4.497982762632408,7.524394776564242,9.4040135295806,3.567276626334596,4.228454595956361,0.44288496346380757,0.4608697759619331,0.375,0.375
400935283,2017,4,Washington State,Nevada,False,True,52.0,65.5,,-28.5,446.72749578497456,9.315836646433615,116.92259369653092,4.636942508624887,246.16280715315173,7.093300371134668,168.6235087896902,4.383766311372727,75.51799590248109,70.82001715459133,73.16900652853622,978.4364054243473,7.395277925805717,7.639008813080361,3.783812385319443,4.249489539054444,6.293191652035462,8.537426595839957,3.9601227537735877,4.7043555161866015,0.6553807196966008,0.4742932311845916,0.4444444444444444,0.375
400951306,2017,4,Eastern Kentucky,Tennessee Tech,False,False,45.0,,,,316.0570117026211,8.459925383566455,124.04022397048857,4.205264950360632,240.70027843807605,7.212957778989707,120.94619348754635,3.611931153441257,68.10380212258113,65.6076488585892,66.85572549058517,801.743707598732,6.428907058404946,9.18082823948764,2.7042592273078325,5.441815062901729,5.32465097889932,8.918442230425443,2.547966437475776,5.969570163015251,0.5588050098394948,0.4991425537449978,0.2857142857142857,0.16666666666666666
400944818,2017,4,Troy,Akron,False,True,39.0,55.5,,-17.0,324.59553955373127,9.515227035793288,199.96448110732044,5.59792211904778,205.5063466421637,6.31147571536548,99.87133075962586,2.67940290626915,71.73531849966461,67.93362274841725,69.83447062404093,829.9376980628413,7.399716090504674,6.99710610695001,4.317026323414385,3.0689620091838687,6.113248837520866,8.714926247521914,3.351540946152474,4.977831287181649,0.4884876037285394,0.46625604754262545,0.4444444444444444,0.4444444444444444
400952249,2017,4,Savannah State,Florida A&M,False,False,34.0,,,,133.5827422443473,5.458906252828585,129.05864678850867,3.672210641436598,286.4469314197771,10.526960268792159,176.9096584083252,5.459418508612493,55.05300331987628,64.17755650854465,59.61527991421047,725.9979788609583,3.6093845021079414,10.417588362853792,2.207586480888849,6.63878867708083,6.8484991965328526,10.25019447096823,3.156861734953875,6.3856906665744795,0.41047539648506176,0.45643990145985563,0.16666666666666666,0.16666666666666666
400938618,2017,4,North Texas,UAB,False,True,89.0,60.5,,-10.0,277.819984350923,7.554253530789758,137.8617556398345,4.041930316349096,228.7308442388256,7.808216065328182,190.44674788072618,4.579046424722798,70.67076845872411,71.09829113079164,70.88452979475787,834.8593321103093,6.42276261957816,8.561382415999196,3.5620917802316208,4.341898724081863,6.181125254940151,7.971302738602203,4.048492837274621,4.355938450092053,0.5188244847232271,0.413258169485339,0.4444444444444444,0.4444444444444444
400944843,2017,4,Coastal Carolina,Western Illinois,False,False,62.0,,,3.0,249.7394771941682,8.780978724847785,254.9241733162263,6.101645836415099,310.1395438888483,9.077767880139929,139.7100902308301,3.8748297559977343,70.07855994979128,70.36251403930024,70.22053699454577,954.5132846300729,6.064399664113427,8.550447115767902,4.362758769090093,4.337504270697494,7.195315912874028,9.813292144361116,3.429341448335051,5.368881439132844,0.4050234111426591,0.4865348165905493,0.2857142857142857,0.0
400934515,2017,4,Baylor,Oklahoma,False,True,90.0,62.0,,28.5,234.73758062582675,6.9630037433959515,198.35477287694226,5.268822549404491,324.3467192627165,10.02987800245718,232.95499680366905,5.969998013785127,68.68724644814512,74.03075906385767,71.35900275600139,990.3940695691545,7.648946937957829,6.461103046375664,4.379232829055374,4.24115011541739,10.520796038101803,6.169565775154302,5.403666776132058,4.618634061560405,0.47242973367380287,0.45317410609394626,0.375,0.4444444444444444
400938621,2017,4,Western Kentucky,Ball State,False,True,54.0,50.5,,-12.5,335.5919426706755,8.85013478873591,119.69968444399501,3.418140315506443,254.16182992726834,7.726072431281376,155.91798916569743,3.893887913009119,71.37448882398184,74.50224295779716,72.9383658908895,865.3714462076364,7.523326094894813,7.80363258461381,2.8538063517653005,3.7801253425478336,6.70998547437399,7.9725934191308525,3.954351430943505,4.597941106204706,0.519882993433997,0.451019712943487,0.4444444444444444,0.375
400951402,2017,4,Alcorn State,Southern,False,False,79.0,,,,218.0724263489321,8.278373419308187,167.563790037701,4.599511183071441,261.447372355537,8.527942337937604,151.4419550854986,4.715544694855722,61.46803284629077,64.07838040618878,62.77320662623978,798.5255438276688,5.7927236585228385,10.192089375670824,3.1613988120397813,6.173878844483943,5.67075193968823,9.68549496687856,2.9320527588130396,5.585093025808954,0.41964439708588,0.48838881811056134,0.16666666666666666,0.2857142857142857
400951521,2017,4,Abilene Christian,Stephen F. Austin,False,False,30.0,,,,269.59197551368277,7.579620509804952,114.94672013242563,3.5262421468016876,265.29766828390365,6.881837615871725,105.23561572147095,3.553443919998289,67.69972151914448,68.63131092747999,68.16551622331224,755.071979651483,5.805566248558316,8.874772193551808,2.5230260812436747,5.475660048085727,5.255412685294013,8.84835412042711,2.4912138297246793,5.365230808999049,0.5217888215854978,0.5655412457871902,0.2857142857142857,0.16666666666666666
400938617,2017,4,Middle Tennessee,Bowling Green,False,True,37.0,54.0,,-7.0,358.52333486429256,9.135273707766302,147.30544465452402,4.672607736759838,245.32798333308165,6.899571674916515,133.62412312075864,3.7945904981476484,70.24579826343866,71.2969215136309,70.77135988853479,884.780885972657,7.605637651695197,7.082855026852872,3.7871651782000733,3.891441465219851,6.601967713714795,8.140396359219572,3.743281005099265,4.736342435292122,0.5545469520364252,0.5024205764630866,0.4444444444444444,0.375
400933865,2017,4,Georgia,Mississippi State,False,True,34.0,50.0,,-2.5,180.87456150736114,6.597625412736623,233.32525226687542,5.366904467910039,168.15946777503126,6.010360916503917,194.51149075124073,4.532834929478535,69.24083457103656,72.53902310216884,70.8899288366027,776.8707723005084,8.204564876655969,5.363003413221619,5.4767645752597645,3.0102697215381555,7.595425295326096,5.449939975577723,5.780461477606935,3.7618182575296935,0.38672771449725285,0.39467192323612305,0.5,0.4444444444444444
400950932,2017,4,Jacksonville State,Liberty,False,False,41.0,,,,308.39421832440433,9.697795669448926,236.8235569282554,5.898743319475704,331.3934360061759,9.200959134084169,127.78188592153454,3.5562822497788518,70.44280151557113,73.45436327255965,71.9485823940654,1004.3930971803702,7.368396347645496,9.798290434469092,3.981196268367916,4.22507634946258,6.364179372613786,8.919893497315897,3.2311690377562083,5.687794906305364,0.44198848671018737,0.5005973644020925,0.16666666666666666,0.16666666666666666
400953998,2017,4,Jackson State,Arkansas-Pine Bluff,False,False,61.0,,,,126.22253907651739,4.265743942789588,67.14664863138577,1.9578110226726355,222.77940795612446,7.955368154908555,160.40714834417176,4.470289184544747,59.669047502837174,68.1041615273093,63.88660451507324,576.5557440081994,3.3574408357783785,8.03168447228113,1.5436594953473715,5.870000590434186,6.712947674817033,8.610850172149174,2.9234487957683486,4.868747795848371,0.4631613624348434,0.4383337958250014,0.16666666666666666,0.2857142857142857
400951016,2017,4,UAlbany,Villanova,False,False,29.0,,,,190.77178851289383,6.450391755053757,123.38541272100743,3.1164786296002758,303.61749128591526,8.665387194738754,144.01831484380313,4.219877169783561,66.18892644933214,72.14410612411221,69.16651628672219,761.7930073636196,5.325093247805402,9.152530285894628,3.0745181597607685,5.19203975876956,6.4166214180335635,8.209533752670318,3.1200375312892232,3.8912139339754064,0.42759454640420724,0.5065740193289767,0.16666666666666666,0.16666666666666666
400933867,2017,4,LSU,Syracuse,False,True,61.0,56.5,,-21.5,252.30028206060902,8.910972492018017,271.436823305708,5.917004982423843,252.56942331373466,6.848600913849083,102.76026069270881,2.7543404588640796,69.10772382652169,79.26720173501454,74.18746278076812,879.0667893727605,8.50866108729871,6.339174870117016,5.39297035949086,2.5035620149328044,7.321983492681749,7.097795719175379,4.223352058684881,4.21184052989161,0.38164722999673695,0.497105301443479,0.4444444444444444,0.375
400938616,2017,4,Buffalo,Florida Atlantic,False,True,65.0,59.0,,-2.0,240.63481815362601,7.812581117646579,163.835268380613,4.262781467011736,225.63793904060086,7.828983455113754,181.20473783424507,4.483714467622477,66.11192524339859,72.35772595289424,69.23482559814641,811.3127634090849,7.459614741565536,6.818174754354882,3.44003951675336,4.338112383311071,7.782101039290694,7.098028835304195,3.9676665594438507,4.756939799068952,0.4448763559325095,0.4162767415572297,0.375,0.4444444444444444
400952231,2017,4,Morgan State,North Carolina A&T,False,False,66.0,,,,159.29016452988427,5.210702714530128,75.7285762711647,2.1448251323276804,271.35111142425814,9.02886409186274,216.19070079927826,6.034860823294846,60.10359706240623,71.65116432440733,65.87738069340678,722.5605530245854,4.19234314233331,9.216664297628162,1.9758651211308802,6.562716716192188,6.639249120370254,8.423626302714124,3.5300561913252935,4.167087432529387,0.4640409866941554,0.4562072321788273,0.16666666666666666,0.16666666666666666
400951139,2017,4,Eastern Illinois,Southeast Missouri State,False,False,35.0,,,,233.31689067702047,7.0692295652340125,129.2360131185307,3.495982946020367,217.5247172862321,5.951053045463771,142.67745402031917,4.269317197591197,69.33571346642259,70.6074355887384,69.97157452758049,722.7550751021024,5.243342667189342,8.411313797014676,3.028876977651638,4.9015138925245285,4.7950109615795045,9.13741736296719,3.343691511598884,4.430836136601871,0.4716854157672612,0.5223879431776358,0.16666666666666666,0.16666666666666666
400951255,2017,4,Murray State,Austin Peay,False,False,34.0,,,,179.8088937877051,5.242812290490918,65.85315957568137,2.350874840524916,183.71294824179452,8.41022090894596,239.98458022838813,5.930750957153154,60.92665017900876,63.69027106069177,62.308460619850266,669.3595818335691,4.496975114475784,10.2716905065376,1.6523566339169884,6.5605226248463016,5.549132518887236,7.901388988265327,3.4703179600021405,5.4616483876301105,0.5504271386824674,0.35057855091865614,0.0,0.2857142857142857
400944903,2017,4,Western Michigan,Wagner,False,False,63.0,,,-37.0,227.0943584521314,8.195066555545472,263.34913623684304,6.6631910740261056,227.6042165099095,6.776038084045768,139.2874805777013,4.139976527079116,70.51334885268527,63.95481385787845,67.23408135528186,857.3351917765852,6.443006284302603,7.835417989148477,4.366358440558161,5.1573042954695465,5.861021130023278,8.620323184581574,3.0815778215852623,5.858155566323601,0.412158618023055,0.4995914414363616,0.375,0.0
400945259,2017,4,Air Force,San Diego State,False,True,52.0,48.0,,1.5,121.46793228587636,7.302896586705153,249.9044789482046,4.793781771496352,138.98712232810672,5.996438767173727,257.5610221934982,5.650060647067289,71.98988213963838,65.5377376753958,68.7638099075171,767.9205557556859,8.115632648270582,7.0818434802614245,4.724808073237624,3.8811551501144956,5.738609824199968,6.098631441370898,5.588433960891904,3.894862278823773,0.2418836741389162,0.3370708753101739,0.2857142857142857,0.4444444444444444
400950901,2017,4,Weber State,UC Davis,False,False,44.0,,,,335.3918858972346,11.109547861379443,154.7751839541268,4.368109456058612,303.32802033652126,8.811488314052305,144.08664409177956,4.618405090291315,67.67306165512582,63.57195509913179,65.62250837712881,937.5817342796622,7.637810784281882,9.14644020029338,3.2313499298718193,6.817924542905276,6.529152140043072,9.857961265060137,2.600386187790025,5.189285188203159,0.46004820472830543,0.5245784362116442,0.16666666666666666,0.16666666666666666
400941806,2017,4,SMU,Arkansas State,False,True,65.0,72.0,,-3.0,292.96239188991734,8.435044620411684,180.18093542866262,4.571016782886456,321.74498496251294,8.762444472826234,143.0415826200739,3.82146626763572,73.0377168111573,75.26169557651767,74.14970619383749,937.9298949011668,7.400031452462547,8.373192115371658,4.000309679324307,4.013679917500224,7.092410127291424,7.725265905584983,3.654982591059116,4.386490777587344,0.4683980236194999,0.4951959371628731,0.4444444444444444,0.375
400945260,2017,4,San José State,Utah State,False,True,71.0,55.0,,1.5,251.86906329724087,7.487214228464982,155.64929124541067,3.9780894969009206,281.8296379447307,8.010374178623392,191.2375006669032,5.088342928806164,71.81051560325557,73.72255231144304,72.76653395734931,880.5854931542855,6.549638787701415,7.943228875827075,3.441179921656568,4.857179983936289,6.834635294082834,7.747516832271005,4.021519640217882,4.4377740570437485,0.46229891961698233,0.48350633711331426,0.4444444444444444,0.4444444444444444
400933866,2017,4,Kentucky,Florida,False,True,55.0,44.0,,3.0,219.76341613084878,8.023869829695395,154.85854151667928,3.938569864823361,256.70794113239197,8.416285097838388,169.3722096890663,4.678035572041416,68.42389344302292,64.99045987479953,66.70717665891122,800.7021084689864,8.024275617817647,6.903904156671702,4.129744819332899,4.1893461157895535,8.262002139936877,6.7770026482371915,4.286623053375373,3.661114861911595,0.41058110863087766,0.4572421994887877,0.4444444444444444,0.2857142857142857
400933868,2017,4,Missouri,Auburn,False,True,65.0,60.5,,18.5,206.67546110751627,6.004471614955849,137.47012854067896,3.6462368418155764,216.14971001214948,7.849927638848349,201.1701969865717,4.511864855554608,70.75378638852517,73.49056862538339,72.12217750695427,761.4654966469164,8.046407853314047,6.89496504456843,4.845246447962836,4.104553186378251,7.716017480130921,5.057459017107934,4.219764487641014,2.888863494101324,0.4772492874976286,0.3817861534027262,0.4444444444444444,0.4444444444444444
400938615,2017,4,Rice,Florida International,False,True,20.0,52.5,,-1.0,201.96226057803082,6.949305938364816,191.50381897303276,4.736358354290333,264.4032879994072,7.971555180356023,166.23354183536972,4.5760845111315955,67.30483375046146,71.68503339253078,69.49493357149612,824.1029093858405,5.401083110653703,8.518475642652774,4.084296143481316,4.798349154279467,6.342212495703713,8.720074385795762,3.661004036935247,4.451694441689577,0.4181919295892145,0.47727715881277244,0.375,0.375
400935360,2017,4,Iowa,Penn State,False,True,40.0,53.0,,13.0,159.46150867770976,6.237794981706176,164.47876360602348,3.8429598649841763,297.5389358454128,9.318261386686485,240.3062396275735,6.59583125076814,68.42378892072324,68.3037781913576,68.36378355604042,861.7854477567196,7.342776380157879,7.099274522937183,4.217325416231579,4.342862767964544,8.895708363651455,5.757453149298374,5.830307324699061,3.4980559646287954,0.37393720839742584,0.4670709172299821,0.4444444444444444,0.4444444444444444
400938620,2017,4,Texas State,UTSA,False,True,58.0,45.0,,13.5,206.20668023429042,6.692022534885631,164.33381545381826,4.17582680210449,255.2689464739869,9.057926385543158,194.54184161647322,4.633540082028198,69.96464579369399,70.37016399302206,70.16740489335803,820.3512837785688,6.6636267144707855,8.062235406695024,3.7429343838639024,4.334066010849814,7.614351657553452,6.806225790620309,4.104076244156351,4.282804807696867,0.4391470008553741,0.4016370647660997,0.375,0.2857142857142857
400952336,2017,4,SE Louisiana,Lamar,False,False,70.0,,,,181.94985906092256,8.120661581566873,302.4690071406966,6.816585383202874,191.1507383529431,6.793073498480278,160.18046344283377,4.145538886753101,69.64925554795859,63.90735081566146,66.77830318181003,835.7500679973961,5.70748319541768,9.13810458063135,4.0967559970037914,4.827293570465729,5.038135083487992,9.642871710703476,3.2966686642470693,6.387410070056991,0.33552503610935924,0.42138035707878185,0.16666666666666666,0.16666666666666666
400938619,2017,4,New Mexico State,UTEP,False,True,55.0,59.0,,-17.5,327.0691866721881,8.266946581014063,179.0422532909438,5.947012714273534,220.15886020464237,6.117899816836914,114.2574944689768,3.392069526146953,75.48787984103006,63.85158340135534,69.66973162119271,840.5277946367511,6.341767892942434,7.645099937951859,4.340201443745709,4.59110114470885,5.423489606343637,8.834752888352108,2.8362591007898836,5.260015182484139,0.5678718778486096,0.5165230057809369,0.4444444444444444,0.375
400950578,2017,4,Montana,Eastern Washington,False,False,89.0,,,,322.187543562968,9.66397880016127,146.3859687774436,3.725175820093472,392.3949597587045,10.546045389304783,165.10000379479865,4.66020515852827,69.13772605256261,76.13308961160305,72.63540783208283,1026.0684758939146,6.346114017315339,8.579457215737948,3.413459962350306,4.798837479590395,8.33085242910448,10.320665825653913,3.7279236740556954,4.1893821686716,0.4589912408583777,0.5122540548136992,0.16666666666666666,0.16666666666666666
400941805,2017,4,Memphis,Southern Illinois,False,False,75.0,,,-29.5,336.1956012894678,9.945569009187924,185.5912736907323,4.969885941891343,254.42664311086114,6.572984668701551,89.45624172357785,2.757693551599997,70.93015736220639,71.36328628716039,71.1467218246834,865.6697598146391,8.45329913959602,7.628914616479157,4.177114994056343,3.620487006514632,5.839282455011378,7.973757352369609,2.923997710306027,4.567389070311465,0.4751245787279892,0.5440578417935988,0.375,0.0
400934575,2017,4,Michigan State,Notre Dame,False,True,56.0,54.0,,3.5,199.76694041924694,6.867694738400283,173.69265771570335,4.0700965239032545,230.57394467188726,7.078521695478039,221.94212719258775,5.663307113776806,71.57551607036416,71.95095282721608,71.76323444879012,825.9756699994252,7.441750721325452,6.412231570711064,4.378212711854164,3.7514392760685986,7.481574203006099,6.254541564584891,5.795223774488539,3.5686657191925324,0.405331756304905,0.45390572189115475,0.375,0.4444444444444444
400950894,2017,4,Sacramento State,Southern Utah,False,False,81.0,,,,183.01004977434243,6.1537671515514605,141.9828606956138,3.9556669467296968,210.29775812063923,6.530109403794517,150.8825320846127,4.51355946491232,62.84182033441327,68.42427472174197,65.63304752807761,686.1732006752081,4.5876336937126725,8.918599597031566,2.9003789593998763,5.974405805736175,4.962304486348391,9.091005985347909,2.90016340389885,5.235558182963343,0.4531179946766901,0.4906723834862109,0.16666666666666666,0.16666666666666666
400950568,2017,4,Cal Poly,Northern Arizona,False,False,38.0,,,,132.29906305045958,6.961003355906903,265.33147996430614,5.255656040043132,298.59549427063666,8.687956737276268,178.24671658295904,5.0751036008901,65.443603692608,73.53776874544735,69.49068621902768,874.4727538683615,4.919958619106776,7.618256240460432,3.1527770865887046,5.499375441709551,7.728971248535591,9.58892697679962,3.542660703875167,6.399288456778744,0.2735006261974886,0.4945827899174444,0.16666666666666666,0.16666666666666666
400935281,2017,4,Colorado,Washington,False,True,47.0,54.5,,11.0,244.30164122870366,7.861942881150621,137.35169313269836,3.5606130028223286,322.9262771451102,9.958005232597346,139.1505308284496,3.738551989387507,73.76204041074334,65.53645283928796,69.64924662501565,843.7301423349619,8.117620659107855,6.936974112218125,3.9703284658411415,3.304357762603908,9.728858671754496,6.563881769455916,4.3432455166270385,3.442677600061019,0.4461491574853099,0.46560175919467967,0.375,0.4444444444444444
400935278,2017,4,Arizona State,Oregon,False,True,72.0,76.5,,14.5,298.5974460335627,8.254697697332489,150.0384998274098,3.8780088419575534,348.68990955071354,10.485748325489698,216.0386357547474,5.192124937796367,73.14223210712467,76.58297511717521,74.86260361214994,1013.3644911664334,8.536478307653656,7.934687311587888,3.555632043252798,4.2770005236535775,8.956312349640815,6.553631987098839,4.660192415169599,4.186875059922663,0.48319228167773276,0.44419638820926494,0.4444444444444444,0.4444444444444444
400945261,2017,4,Wyoming,Hawai'i,False,True,49.0,54.5,,-5.5,262.92405798821136,8.530442908698046,163.31918637394685,4.0104180129243305,288.7364639178521,8.891562102522368,172.9533044775319,4.426471618474575,68.36401114887403,74.72715800557673,71.54558457722538,887.9330127575422,6.356254787313518,7.7283712971734975,3.2635396479138024,3.982362588512778,7.797398055891672,9.095569602345094,4.26692394939241,4.717357248147206,0.4308002129852165,0.45387967041178534,0.4444444444444444,0.375
