season,team,off_ypa,def_ypa,off_ypc,def_ypc,tempo,prate
2015,Utah State,7.083909682464464,7.573200732925475,4.626697261101263,3.378805537580319,68.0,0.45075138899241723
2015,Wyoming,6.736367122586994,8.889153326020685,3.982510868868251,4.975661646717952,65.5,0.3958370495149221
2015,Texas,7.089956133313375,6.614192672346945,4.835934460955727,4.117228220086981,65.08333333333333,0.32319733076680407
2015,Nicholls,3.082967973390112,11.153869554556676,3.460143983148745,6.810975023944451,59.5,0.3472222222222222
2015,Fordham,12.748092134370044,3.0540730454256133,2.80486466402655,5.995328616968759,60.0,0.38333333333333336
2015,Penn State,7.458790764891538,8.003429908456223,4.481245226145296,3.2588619454971575,63.76923076923077,0.4788234708076524
2015,Bucknell,4.3844557707336795,6.141573045425614,4.432921292083178,4.21156593156673,54.0,0.6111111111111112
2015,Rice,6.4373155427920645,9.948767308867328,3.1674592710001828,5.275849947067866,75.5,0.4150126260790188
2015,Air Force,9.942353179458593,8.120524646804016,5.441391163766368,4.172655382310823,70.42857142857143,0.17700917936525343
2015,Navy,9.92805526404722,6.7363090278940465,5.479689806155847,4.180722642487596,66.92307692307692,0.1432076525328684
2015,Minnesota,7.335865457507496,6.3269569074118746,4.401199670628412,4.035972569904724,67.15384615384616,0.4904925664263733
2015,TCU,8.959366362256775,6.08418717236188,5.028595791204315,3.8268743056595302,82.92307692307692,0.47828605366770194
2015,Oklahoma State,9.38421855313418,7.104189676584361,3.36191912724472,4.100743224989908,75.15384615384616,0.5284458620096566
2015,Northern Iowa,5.158789944920625,8.14922675491852,2.7243049981320357,2.029753201587818,75.0,0.4533333333333333
2015,Iowa State,7.164182588119093,7.192619616954256,4.582385070876125,4.525546480925391,75.75,0.45044160145637147
2015,South Dakota State,8.209467931213808,8.772137776767293,3.0885065137994756,7.1140336343677255,72.0,0.4583333333333333
2015,Kansas,5.751990949757747,7.813131105565735,2.6754708144859287,5.438947027790806,74.75,0.5068976837222775
2015,South Dakota,6.297570841810931,8.68032081528937,1.5247433943660507,5.043311967376731,66.0,0.45454545454545453
2015,Kansas State,6.742504044461627,7.706086609072316,3.7595787413878146,4.347091495122149,67.38461538461539,0.3950334894027592
2015,Sam Houston,5.825113912829046,6.461495304490265,5.293812764783096,4.352111059520444,98.0,0.5306122448979592
2015,West Virginia,7.69491415348303,6.430601259875437,4.901595104174412,3.4509537909526027,80.84615384615384,0.40460985512392483
2015,Lamar,6.383923126344839,7.545963027294236,4.687289498063084,6.088464970339211,73.0,0.410958904109589
2015,Baylor,9.515803246464213,6.346543180683428,5.450132771343411,3.516161600092834,84.84615384615384,0.36115070689994033
2015,Central Arkansas,5.19831766485592,8.50471559365814,2.441368051802144,5.524123969084168,64.0,0.390625
2015,Stephen F. Austin,1.8402216593530598,9.18080770573636,5.385177587571306,4.142322304940041,57.0,0.49122807017543857
2015,Liberty,8.573428518288386,10.972815502477609,4.730932878038613,2.8405551336648767,71.5,0.46561375449820075
2015,Tulsa,8.490297549538214,8.899877746425837,3.710656618341436,5.499208657033742,83.3076923076923,0.45299665673521505
2015,SMU,6.8118081704970015,9.000916971541729,3.9153982736045285,5.433677180466997,72.41666666666667,0.4216740779412766
2015,Maryland,5.7723777069330025,7.431811621659025,5.709868579533945,3.333520845340359,69.0,0.46944389405469633
2015,Western Michigan,9.691307649848595,7.133401865692538,4.669711148544589,5.057747138986908,71.53846153846153,0.43272171778678736
2015,Southern Illinois,12.983340120909354,10.25755444386056,4.711294258210132,5.315492387220781,78.0,0.41025641025641024
2015,Illinois State,7.9199434143177285,8.065747826594293,2.1542713004273066,4.545082989861424,55.0,0.4909090909090909
2015,Richmond,7.274035140985875,7.942701609006012,3.0326200227757294,6.202674966507921,57.0,0.5263157894736842
2015,Norfolk State,4.375676338670953,11.14904999908694,1.8196836270058074,5.994478873126268,56.666666666666664,0.5248804867448935
2015,Temple,6.987716236601633,6.274332659707009,4.066970537840112,3.7315440601652576,68.28571428571429,0.45274578239553726
2015,Marshall,5.950990927595435,6.399682565476841,3.7482327586044164,4.720413564799397,74.38461538461539,0.4841117236279271
2015,Western Illinois,3.2177716998644046,7.800045941114999,3.413036224285122,3.8112710726090224,54.0,0.4444444444444444
2015,Florida International,6.099075230749581,8.117312707519053,2.809699208256045,5.400850368842541,68.75,0.5288512127000051
2015,Bowling Green,8.86122607550872,7.344318747806352,4.764907704065396,3.9561950838331725,81.14285714285714,0.5227192131488504
2015,Eastern Illinois,5.11230805840658,11.567194653799021,3.5136743044290375,5.105621885837929,49.0,0.40816326530612246
2015,Hawai'i,5.888569238384501,8.141261443775274,3.2773264672111964,4.537421509389725,65.15384615384616,0.5062767988103654
2015,Buffalo,6.585615000750837,7.718556960833161,3.85605528247484,4.970615689144113,73.33333333333333,0.5108316562810654
2015,Indiana State,4.950755953619432,9.339127074557599,3.2989270141808547,5.9749846857680655,78.0,0.47435897435897434
2015,Miami (OH),6.8455719838704825,7.7566591896887935,3.025891194251441,4.516126068440772,66.83333333333333,0.46513779448522946
2015,Kent State,5.068646851820897,7.308087027191025,3.3248755542367423,4.0292124534856475,65.83333333333333,0.4465152556678241
2015,Ohio,7.547394699172632,6.77395162163349,3.9404234736089494,5.24600755815785,73.07692307692308,0.42355177879203326
2015,Jackson State,6.673341168754076,9.947630022002286,0.0544243880446178,4.799833298041964,60.0,0.6666666666666666
2015,Wagner,5.025205556156964,10.98389572437899,2.0747060020885977,8.377872907560446,55.5,0.34028683181225555
2015,Presbyterian,3.340560875180943,12.017983121962613,2.630110704440405,5.885327083288512,63.0,0.3450811359026369
2015,Incarnate Word,5.323512099547043,11.864312068505624,3.1028364925646983,3.0781790094189114,67.0,0.5671641791044776
2015,Villanova,6.478676106444543,10.279425685352532,2.904472639789375,3.5213705545090277,69.0,0.4782608695652174
2015,Cincinnati,8.667967958221388,6.720645440639922,4.421955679118769,5.575900965645397,81.46153846153847,0.5165924267324609
2015,Alabama A&M,6.248619240944008,7.575523480548699,1.398301004077347,5.682816293234645,63.0,0.4126984126984127
2015,Towson,7.6244878584645495,6.046240906724104,4.301136214703579,6.693873795912271,77.0,0.42857142857142855
2015,Tennessee Tech,11.652317839823645,8.828701620831957,1.7152943182587004,5.489767602234529,59.0,0.4406779661016949
2015,Missouri State,4.074981084643775,9.599638747058659,2.962484249065376,6.504080985327526,62.0,0.45915678524374176
2015,Colgate,5.179547510778506,8.487731651793723,4.241087490229869,6.701443615549286,75.0,0.36
2015,Florida A&M,5.30753673019175,9.783160007911164,0.9598763268306922,5.041333024423532,72.0,0.5277777777777778
2015,New Mexico,7.895856767040897,9.068373312262212,4.762429264404876,4.5974779128466094,66.76923076923077,0.26349767326842694
2015,James Madison,6.955146391819292,9.16389150601981,7.305186239674711,5.636654438914166,85.0,0.38823529411764707
2015,UC Davis,6.629602884727129,10.51680220298834,3.1318327809029984,6.529509538398988,73.5,0.5024990744168826
2015,New Hampshire,2.965296326922499,12.603846404496931,4.258551201789743,5.225384673752987,51.0,0.49019607843137253
2015,Southern Utah,3.0210977680677216,3.543972355743571,2.6126180286976286,3.616996513868039,64.0,0.53125
2015,Morgan State,4.849743187365452,14.323601456565651,1.6469887844848572,5.052737008873553,59.0,0.423728813559322
2015,Savannah State,4.165919648420903,10.862479399937369,1.9694965829402475,6.634103825640057,70.0,0.4097222222222222
2015,Mississippi Valley State,1.2552759946820595,8.416993848936926,0.29863623639358716,5.977555913439597,56.0,0.2857142857142857
2015,North Dakota,5.106507186610625,8.271779924135899,4.384405489688907,1.7848060984921956,77.0,0.2987012987012987
2015,Idaho State,3.941716461967231,8.303160412270756,2.1997185421384935,7.8923601499384635,78.5,0.666829109811566
2015,VMI,7.826414735455313,7.713300903662994,2.38037353181962,5.87928337467506,78.0,0.6282051282051282
2015,UAlbany,4.900106136353462,9.653604207343513,3.425071172506268,5.378083828653017,60.0,0.4166666666666667
2015,Delaware State,0.7155102938881015,10.638431863778592,-1.005378123015951,5.267205438138763,38.0,0.2631578947368421
2015,Monmouth,3.800204437732791,8.570013045062764,2.2426769162159035,3.6940574823745953,64.0,0.515625
2015,Murray State,7.207541578346571,9.719468008953664,2.59062703331505,5.8511917621101555,73.0,0.6223118279569892
2015,SE Louisiana,6.176469025658332,12.703490002679432,2.8050592542385395,4.066076687508094,72.0,0.4444444444444444
2015,Gardner-Webb,5.979867506075365,8.345599319622165,2.401278161039834,8.01808089329287,76.0,0.3026315789473684
2015,Prairie View A&M,4.826580762861832,16.857640282425425,0.5359327903821196,6.1418817388699045,82.0,0.5487804878048781
2015,San Diego,4.726304380982537,4.789765967538624,3.4179070715042497,4.484616337304961,65.0,0.4153846153846154
2015,Abilene Christian,3.7756765060312354,6.564568836368452,0.3964888743490771,6.069574623356415,74.0,0.6081081081081081
2016,Northwestern State,1.827543799255915,7.201350509127693,1.2603951110608957,6.120714537859097,59.0,0.3220338983050847
2016,Baylor,7.830293312698213,7.092954166943452,4.519363037738601,4.182967253637383,85.23076923076923,0.4330213312753584
2016,SMU,7.275333613349752,7.655241468544349,3.8546903068653364,4.754312767318743,77.83333333333333,0.48647425242520564
2016,Oklahoma State,9.727841074007324,7.275190921103349,4.550365436990128,4.4143080390205744,73.53846153846153,0.48698830841923824
2016,Iowa State,8.291189839531624,7.157327030360775,4.411291270937515,4.797959992802967,71.33333333333333,0.46695255177652323
2016,Kansas,5.948929406999528,6.878788856375826,3.387797416578293,4.951694158305658,72.41666666666667,0.5396632530068274
2016,Texas,8.04527681204275,7.250553469491964,4.461311460725271,3.750221997071087,83.25,0.3992644839932285
2016,TCU,6.611753543494329,6.382867918716878,4.792108697147278,4.1246589845958574,76.23076923076923,0.5055802263002922
2016,Oklahoma,11.264700379665639,6.623305804984636,5.387120807847449,4.320838043340042,73.61538461538461,0.4059816774314701
2016,Kansas State,6.782833350392102,7.130618597219542,4.854115235991921,3.5766232587341635,67.76923076923077,0.35127849789223864
2016,Texas Tech,8.67807012913942,8.695910162042095,3.162563159245941,5.730411258849777,86.83333333333333,0.6221661565245158
2016,West Virginia,8.307832865927308,6.627075922424454,5.143253042752581,3.9201252583304718,75.61538461538461,0.41648454450194766
2016,Northern Iowa,5.14926576793627,8.229842061753972,3.4694537681775994,1.8915926394421492,85.0,0.3176470588235294
2016,Iowa,7.178672009123854,6.91307723014743,4.844779682490397,3.886041762101238,62.46153846153846,0.38777933157298006
2016,Temple,8.377398225819594,6.219926937790343,4.08158246653244,3.6169097465899895,69.07142857142857,0.41398308725861555
2016,Army,7.992236487800585,8.307397626985312,4.858432697109378,4.545812635557054,71.58333333333333,0.13356094515856412
2016,Rice,5.414467645649796,10.44347449889346,3.950011789624353,5.3298932951902005,74.58333333333333,0.4604199118512093
2016,UTEP,5.619581309431742,9.19333520001527,4.603358895794612,5.524921290078647,61.333333333333336,0.44972572701646
2016,Buffalo,5.720291099699007,8.148959967331264,4.0608630807411705,5.171401319041112,68.58333333333333,0.4805292003141288
2016,Lafayette,4.706538577148783,9.599294086309094,0.3865332759048211,9.275214439855105,55.0,0.6909090909090909
2016,North Texas,5.570303035889409,8.124786599444992,3.4530029871904167,5.247477352157599,67.3076923076923,0.5118145257438436
2016,Wake Forest,6.674281449164895,7.469815525828766,3.881183686280916,3.5803837634452083,68.15384615384616,0.3988930913970426
2016,Air Force,10.363442142916533,7.731418349305465,4.4853814184562815,3.092627859124076,75.15384615384616,0.16063615508924373
2016,Notre Dame,7.696492596665343,6.085909835251836,4.582641425202663,3.8584617903601255,68.83333333333333,0.47148476291163605
2016,Morgan State,3.4641612944116242,11.056502345724901,0.6698672240716046,7.337904315540719,64.5,0.4557971014492754
2016,Navy,12.358194825011127,8.617201991191562,5.710427841295639,4.539093264771766,64.28571428571429,0.17756189181550358
2016,Arizona,7.945049378514185,7.671948026607191,5.818946126980474,4.793226437392422,67.91666666666667,0.3751532136431153
2016,BYU,6.263448499594608,7.436724659765625,4.834128911716506,3.116027793482326,73.53846153846153,0.4271154015450312
2016,Utah,7.451286558991937,7.212704805554034,5.1385128799260436,3.961742124799397,74.53846153846153,0.41335038287237186
2016,UCLA,7.667046594757871,5.8520940028034945,2.8281838572407807,3.421671784843436,69.91666666666667,0.5826130874576155
2016,Toledo,9.677953162322963,7.857737699511613,5.041096572761552,4.802913208324068,71.92307692307692,0.4547309912879778
2016,Michigan State,7.977983814159804,7.647744110213032,4.77929102573433,4.031443826740728,70.08333333333333,0.4340936202086314
2016,Mississippi State,6.4138776386715515,7.83034187764187,5.88227451082132,4.343918667667041,72.53846153846153,0.43563842984077694
2016,Cincinnati,6.5900339856134265,7.413191339834221,3.476186363810376,4.250501510194438,70.83333333333333,0.5355015917612637
2016,Southern Utah,3.4743457387527643,9.736780967678405,3.1388164550276882,3.1083800683234197,50.5,0.5035294117647059
2016,Massachusetts,7.028955322239249,8.831416232759889,3.3127792421579785,4.832798821317056,66.83333333333333,0.5402176948159039
2016,Utah State,6.244067858431457,6.156491140183015,4.217062879546736,4.073750910344688,66.16666666666667,0.4775397471983855
